Filename,Sentiment,Subjectivity,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment,prison_name,County,population,tags,Start Date,End Date,date,cases,deaths,Subjectivity_BoxCox,Case/Population,Death/Population
Riverside_Byrd_20210604_627_FULL,NEGATIVE,9.56952571868896E-05,0.08,0.747,0.173,0.9998,Riverside_Byrd,Riverside,2468145.0,[''],2021-05-28,2021-06-04,2021-06-04,322.0,5.0,-14.860654454421600,0.00013046235128001000,2.02581290807469E-06
Riverside_Byrd_20210604_627_FULL,NEGATIVE,9.56952571868896E-05,0.08,0.747,0.173,0.9998,Riverside_Byrd,Riverside,2468145.0,[''],2021-05-28,2021-06-04,2021-06-04,322.0,5.0,-14.860654454421600,0.00013046235128001000,2.02581290807469E-06
Riverside_Byrd_20210604_627_FULL,NEGATIVE,9.56952571868896E-05,0.08,0.747,0.173,0.9998,Riverside_Byrd,Riverside,2468145.0,[''],2021-05-28,2021-06-04,2021-06-04,322.0,5.0,-14.860654454421600,0.00013046235128001000,2.02581290807469E-06
Riverside_Blythe_20210607_646_FULL,NEGATIVE,0.0116947889328002,0.064,0.679,0.256,0.9998,Riverside_Blythe,Riverside,2468145.0,[''],2021-05-31,2021-06-07,2021-06-07,344.0,1.0,-5.541415724790310,0.00013937592807553900,4.05162581614938E-07
Riverside_Blythe_20210607_646_FULL,NEGATIVE,0.0116947889328002,0.064,0.679,0.256,0.9998,Riverside_Blythe,Riverside,2468145.0,[''],2021-05-31,2021-06-07,2021-06-07,344.0,1.0,-5.541415724790310,0.00013937592807553900,4.05162581614938E-07
Riverside_Blythe_20210607_646_FULL,NEGATIVE,0.0116947889328002,0.064,0.679,0.256,0.9998,Riverside_Blythe,Riverside,2468145.0,[''],2021-05-31,2021-06-07,2021-06-07,344.0,1.0,-5.541415724790310,0.00013937592807553900,4.05162581614938E-07
Riverside_Blythe_20210607_646_FULL,NEGATIVE,0.0116947889328002,0.064,0.679,0.256,0.9998,Riverside_Blythe,Riverside,2468145.0,[''],2021-05-31,2021-06-07,2021-06-07,344.0,1.0,-5.541415724790310,0.00013937592807553900,4.05162581614938E-07
Riverside_Blythe_20210607_646_FULL,NEGATIVE,0.0116947889328002,0.064,0.679,0.256,0.9998,Riverside_Blythe,Riverside,2468145.0,[''],2021-05-31,2021-06-07,2021-06-07,344.0,1.0,-5.541415724790310,0.00013937592807553900,4.05162581614938E-07
Riverside_Blythe_20210607_646_FULL,NEGATIVE,0.0116947889328002,0.064,0.679,0.256,0.9998,Riverside_Blythe,Riverside,2468145.0,[''],2021-05-31,2021-06-07,2021-06-07,344.0,1.0,-5.541415724790310,0.00013937592807553900,4.05162581614938E-07
NewFolsom_20210609_618_FULL,NEGATIVE,0.0002078711986541,0.046,0.825,0.129,0.9992,NewFolsom,Sacramento,1567975.0,[''],2021-06-02,2021-06-09,2021-06-09,546.0,6.0,-13.052989479611200,0.00034821983768873900,3.82659162295317E-06
CaliforniaCity_20210609_844_FULL,POSITIVE,0.997167855501175,0.044,0.747,0.209,0.9999,CaliforniaCity,Kern,927251.0,[''],2021-06-02,2021-06-09,2021-06-09,165.0,5.0,-0.0028365462750813,0.00017794534597428300,5.39228321134191E-06
Riverside_Smith_20210609_829_FULL,NEGATIVE,1.05500221251886E-05,0.049,0.791,0.16,0.9997,Riverside_Smith,Riverside,2468145.0,[''],2021-06-02,2021-06-09,2021-06-09,345.0,2.0,-20.79337975323390,0.00013978109065715300,8.10325163229875E-07
Riverside_Smith_20210609_829_FULL,NEGATIVE,1.05500221251886E-05,0.049,0.791,0.16,0.9997,Riverside_Smith,Riverside,2468145.0,[''],2021-06-02,2021-06-09,2021-06-09,345.0,2.0,-20.79337975323390,0.00013978109065715300,8.10325163229875E-07
Riverside_Smith_20210609_829_FULL,NEGATIVE,1.05500221251886E-05,0.049,0.791,0.16,0.9997,Riverside_Smith,Riverside,2468145.0,[''],2021-06-02,2021-06-09,2021-06-09,345.0,2.0,-20.79337975323390,0.00013978109065715300,8.10325163229875E-07
Riverside_Smith_20210609_829_FULL,NEGATIVE,1.05500221251886E-05,0.049,0.791,0.16,0.9997,Riverside_Smith,Riverside,2468145.0,[''],2021-06-02,2021-06-09,2021-06-09,345.0,2.0,-20.79337975323390,0.00013978109065715300,8.10325163229875E-07
Riverside_Smith_20210609_829_FULL,NEGATIVE,1.05500221251886E-05,0.049,0.791,0.16,0.9997,Riverside_Smith,Riverside,2468145.0,[''],2021-06-02,2021-06-09,2021-06-09,345.0,2.0,-20.79337975323390,0.00013978109065715300,8.10325163229875E-07
Riverside_Smith_20210609_829_FULL,NEGATIVE,1.05500221251886E-05,0.049,0.791,0.16,0.9997,Riverside_Smith,Riverside,2468145.0,[''],2021-06-02,2021-06-09,2021-06-09,345.0,2.0,-20.79337975323390,0.00013978109065715300,8.10325163229875E-07
Riverside_Smith_20210610_826_FULL,NEGATIVE,1.22189521790106E-05,0.075,0.832,0.093,0.7728,Riverside_Smith,Riverside,2468145.0,[''],2021-06-03,2021-06-10,2021-06-10,338.0,3.0,-20.358293168428900,0.0001369449525858490,1.21548774484481E-06
Riverside_Smith_20210610_826_FULL,NEGATIVE,1.22189521790106E-05,0.075,0.832,0.093,0.7728,Riverside_Smith,Riverside,2468145.0,[''],2021-06-03,2021-06-10,2021-06-10,338.0,3.0,-20.358293168428900,0.0001369449525858490,1.21548774484481E-06
Riverside_Smith_20210610_826_FULL,NEGATIVE,1.22189521790106E-05,0.075,0.832,0.093,0.7728,Riverside_Smith,Riverside,2468145.0,[''],2021-06-03,2021-06-10,2021-06-10,338.0,3.0,-20.358293168428900,0.0001369449525858490,1.21548774484481E-06
Riverside_Smith_20210610_826_FULL,NEGATIVE,1.22189521790106E-05,0.075,0.832,0.093,0.7728,Riverside_Smith,Riverside,2468145.0,[''],2021-06-03,2021-06-10,2021-06-10,338.0,3.0,-20.358293168428900,0.0001369449525858490,1.21548774484481E-06
Riverside_Smith_20210610_826_FULL,NEGATIVE,1.22189521790106E-05,0.075,0.832,0.093,0.7728,Riverside_Smith,Riverside,2468145.0,[''],2021-06-03,2021-06-10,2021-06-10,338.0,3.0,-20.358293168428900,0.0001369449525858490,1.21548774484481E-06
Riverside_Smith_20210610_826_FULL,NEGATIVE,1.22189521790106E-05,0.075,0.832,0.093,0.7728,Riverside_Smith,Riverside,2468145.0,[''],2021-06-03,2021-06-10,2021-06-10,338.0,3.0,-20.358293168428900,0.0001369449525858490,1.21548774484481E-06
NewFolsom_20210610_605_FULL,NEGATIVE,0.0001206696033477,0.05,0.807,0.143,0.9994,NewFolsom,Sacramento,1567975.0,[''],2021-06-03,2021-06-10,2021-06-10,537.0,5.0,-14.306222528294200,0.0003424799502543090,3.18882635246098E-06
Riverside_Smith_20210610_806_FULL,NEGATIVE,0.0013550519943237,0.065,0.783,0.151,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-06-03,2021-06-10,2021-06-10,338.0,3.0,-9.199054307066600,0.0001369449525858490,1.21548774484481E-06
Riverside_Smith_20210610_806_FULL,NEGATIVE,0.0013550519943237,0.065,0.783,0.151,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-06-03,2021-06-10,2021-06-10,338.0,3.0,-9.199054307066600,0.0001369449525858490,1.21548774484481E-06
Riverside_Smith_20210610_806_FULL,NEGATIVE,0.0013550519943237,0.065,0.783,0.151,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-06-03,2021-06-10,2021-06-10,338.0,3.0,-9.199054307066600,0.0001369449525858490,1.21548774484481E-06
Riverside_Smith_20210610_806_FULL,NEGATIVE,0.0013550519943237,0.065,0.783,0.151,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-06-03,2021-06-10,2021-06-10,338.0,3.0,-9.199054307066600,0.0001369449525858490,1.21548774484481E-06
Riverside_Smith_20210610_806_FULL,NEGATIVE,0.0013550519943237,0.065,0.783,0.151,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-06-03,2021-06-10,2021-06-10,338.0,3.0,-9.199054307066600,0.0001369449525858490,1.21548774484481E-06
Riverside_Smith_20210610_806_FULL,NEGATIVE,0.0013550519943237,0.065,0.783,0.151,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-06-03,2021-06-10,2021-06-10,338.0,3.0,-9.199054307066600,0.0001369449525858490,1.21548774484481E-06
Riverside_Smith_20210614_737_FULL,NEGATIVE,0.0012750923633575,0.053,0.795,0.152,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-06-07,2021-06-14,2021-06-14,353.0,5.0,-9.313575380045350,0.00014302239131007300,2.02581290807469E-06
Riverside_Smith_20210614_737_FULL,NEGATIVE,0.0012750923633575,0.053,0.795,0.152,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-06-07,2021-06-14,2021-06-14,353.0,5.0,-9.313575380045350,0.00014302239131007300,2.02581290807469E-06
Riverside_Smith_20210614_737_FULL,NEGATIVE,0.0012750923633575,0.053,0.795,0.152,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-06-07,2021-06-14,2021-06-14,353.0,5.0,-9.313575380045350,0.00014302239131007300,2.02581290807469E-06
Riverside_Smith_20210614_737_FULL,NEGATIVE,0.0012750923633575,0.053,0.795,0.152,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-06-07,2021-06-14,2021-06-14,353.0,5.0,-9.313575380045350,0.00014302239131007300,2.02581290807469E-06
Riverside_Smith_20210614_737_FULL,NEGATIVE,0.0012750923633575,0.053,0.795,0.152,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-06-07,2021-06-14,2021-06-14,353.0,5.0,-9.313575380045350,0.00014302239131007300,2.02581290807469E-06
Riverside_Smith_20210614_737_FULL,NEGATIVE,0.0012750923633575,0.053,0.795,0.152,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-06-07,2021-06-14,2021-06-14,353.0,5.0,-9.313575380045350,0.00014302239131007300,2.02581290807469E-06
Riverside_Smith_20210616_801_FULL,NEGATIVE,0.0001359879970549,0.055,0.842,0.103,0.9941,Riverside_Smith,Riverside,2468145.0,[''],2021-06-09,2021-06-16,2021-06-16,386.0,6.0,-14.02523210471240,0.00015639275650336600,2.43097548968963E-06
Riverside_Smith_20210616_801_FULL,NEGATIVE,0.0001359879970549,0.055,0.842,0.103,0.9941,Riverside_Smith,Riverside,2468145.0,[''],2021-06-09,2021-06-16,2021-06-16,386.0,6.0,-14.02523210471240,0.00015639275650336600,2.43097548968963E-06
Riverside_Smith_20210616_801_FULL,NEGATIVE,0.0001359879970549,0.055,0.842,0.103,0.9941,Riverside_Smith,Riverside,2468145.0,[''],2021-06-09,2021-06-16,2021-06-16,386.0,6.0,-14.02523210471240,0.00015639275650336600,2.43097548968963E-06
Riverside_Smith_20210616_801_FULL,NEGATIVE,0.0001359879970549,0.055,0.842,0.103,0.9941,Riverside_Smith,Riverside,2468145.0,[''],2021-06-09,2021-06-16,2021-06-16,386.0,6.0,-14.02523210471240,0.00015639275650336600,2.43097548968963E-06
Riverside_Smith_20210616_801_FULL,NEGATIVE,0.0001359879970549,0.055,0.842,0.103,0.9941,Riverside_Smith,Riverside,2468145.0,[''],2021-06-09,2021-06-16,2021-06-16,386.0,6.0,-14.02523210471240,0.00015639275650336600,2.43097548968963E-06
Riverside_Smith_20210616_801_FULL,NEGATIVE,0.0001359879970549,0.055,0.842,0.103,0.9941,Riverside_Smith,Riverside,2468145.0,[''],2021-06-09,2021-06-16,2021-06-16,386.0,6.0,-14.02523210471240,0.00015639275650336600,2.43097548968963E-06
Riverside_Smith_20210617_519_FULL_Infection,NEGATIVE,0.0011582970619202,0.009,0.864,0.127,0.9826,Riverside_Smith,Riverside,2468145.0,['Infection'],2021-06-10,2021-06-17,2021-06-17,411.0,6.0,-9.495821568220400,0.00016652182104373900,2.43097548968963E-06
Riverside_Smith_20210617_519_FULL_Infection,NEGATIVE,0.0011582970619202,0.009,0.864,0.127,0.9826,Riverside_Smith,Riverside,2468145.0,['Infection'],2021-06-10,2021-06-17,2021-06-17,411.0,6.0,-9.495821568220400,0.00016652182104373900,2.43097548968963E-06
Riverside_Smith_20210617_519_FULL_Infection,NEGATIVE,0.0011582970619202,0.009,0.864,0.127,0.9826,Riverside_Smith,Riverside,2468145.0,['Infection'],2021-06-10,2021-06-17,2021-06-17,411.0,6.0,-9.495821568220400,0.00016652182104373900,2.43097548968963E-06
Riverside_Smith_20210617_519_FULL_Infection,NEGATIVE,0.0011582970619202,0.009,0.864,0.127,0.9826,Riverside_Smith,Riverside,2468145.0,['Infection'],2021-06-10,2021-06-17,2021-06-17,411.0,6.0,-9.495821568220400,0.00016652182104373900,2.43097548968963E-06
Riverside_Smith_20210617_519_FULL_Infection,NEGATIVE,0.0011582970619202,0.009,0.864,0.127,0.9826,Riverside_Smith,Riverside,2468145.0,['Infection'],2021-06-10,2021-06-17,2021-06-17,411.0,6.0,-9.495821568220400,0.00016652182104373900,2.43097548968963E-06
Riverside_Smith_20210617_519_FULL_Infection,NEGATIVE,0.0011582970619202,0.009,0.864,0.127,0.9826,Riverside_Smith,Riverside,2468145.0,['Infection'],2021-06-10,2021-06-17,2021-06-17,411.0,6.0,-9.495821568220400,0.00016652182104373900,2.43097548968963E-06
CaliforniaCity_20210617_714_FULL,NEGATIVE,0.0001633167266846,0.06,0.778,0.162,0.9996,CaliforniaCity,Kern,927251.0,[''],2021-06-10,2021-06-17,2021-06-17,149.0,4.0,-13.60083942660870,0.000160690039697989,4.31382656907353E-06
CaliforniaCity_20210617_624_FULL,NEGATIVE,6.86645507811945E-05,0.029,0.89,0.082,0.9985,CaliforniaCity,Kern,927251.0,[''],2021-06-10,2021-06-17,2021-06-17,149.0,4.0,-15.675944937028900,0.000160690039697989,4.31382656907353E-06
Riverside_unspecified_20210622_0731_FULL,NEGATIVE,0.0003910064697266,0.041,0.842,0.117,0.9948,Riverside_unspecified,Riverside,2468145.0,[''],2021-06-15,2021-06-22,2021-06-22,481.0,4.0,-11.676439651074000,0.00019488320175678500,1.62065032645975E-06
Riverside_unspecified_20210622_0731_FULL,NEGATIVE,0.0003910064697266,0.041,0.842,0.117,0.9948,Riverside_unspecified,Riverside,2468145.0,[''],2021-06-15,2021-06-22,2021-06-22,481.0,4.0,-11.676439651074000,0.00019488320175678500,1.62065032645975E-06
Riverside_unspecified_20210622_0731_FULL,NEGATIVE,0.0003910064697266,0.041,0.842,0.117,0.9948,Riverside_unspecified,Riverside,2468145.0,[''],2021-06-15,2021-06-22,2021-06-22,481.0,4.0,-11.676439651074000,0.00019488320175678500,1.62065032645975E-06
Riverside_unspecified_20210622_0731_FULL,NEGATIVE,0.0003910064697266,0.041,0.842,0.117,0.9948,Riverside_unspecified,Riverside,2468145.0,[''],2021-06-15,2021-06-22,2021-06-22,481.0,4.0,-11.676439651074000,0.00019488320175678500,1.62065032645975E-06
Riverside_unspecified_20210622_0731_FULL,NEGATIVE,0.0003910064697266,0.041,0.842,0.117,0.9948,Riverside_unspecified,Riverside,2468145.0,[''],2021-06-15,2021-06-22,2021-06-22,481.0,4.0,-11.676439651074000,0.00019488320175678500,1.62065032645975E-06
Riverside_unspecified_20210622_0731_FULL,NEGATIVE,0.0003910064697266,0.041,0.842,0.117,0.9948,Riverside_unspecified,Riverside,2468145.0,[''],2021-06-15,2021-06-22,2021-06-22,481.0,4.0,-11.676439651074000,0.00019488320175678500,1.62065032645975E-06
Vacaville_20210707_15983_Full,NEGATIVE,0.0014652907848358,0.044,0.793,0.163,0.9998,Vacaville,Solano,444255.0,[''],2021-06-30,2021-07-07,2021-07-07,342.0,0.0,-9.052757506119750,0.0007698281392443530,0.0
Yuba_20210811_503_FULL,NEGATIVE,1.73449516295832E-05,0.067,0.808,0.124,0.9988,Yuba,Yuba,79290.0,[''],2021-08-04,2021-08-11,2021-08-11,315.0,3.0,-19.344739166823400,0.003972758229284900,3.78357926598562E-05
Kern_GSAnnex_20210812_712_FULL,NEGATIVE,0.0001161992549896,0.063,0.771,0.165,0.9999,Kern_GSAnnex,Kern,927251.0,[''],2021-08-05,2021-08-12,2021-08-12,2081.0,16.0,-14.395646937757500,0.002244268272560500,1.72553062762941E-05
Kern_GSAnnex_20210812_737_FULL_English,NEGATIVE,0.0005233287811279,0.088,0.732,0.18,0.9982,Kern_GSAnnex,Kern,927251.0,[''],2021-08-05,2021-08-12,2021-08-12,2081.0,16.0,-11.068794021617300,0.002244268272560500,1.72553062762941E-05
Kern_GSAnnex_20210812_737_FULL_Spanish,NEGATIVE,0.0416596233844757,0.054,0.934,0.013,-0.9787,Kern_GSAnnex,Kern,927251.0,[''],2021-08-05,2021-08-12,2021-08-12,2081.0,16.0,-3.712579373698070,0.002244268272560500,1.72553062762941E-05
Kern_GSAnnex_20210812_756_FULL,NEGATIVE,1.16825103759766E-05,0.067,0.812,0.121,0.999,Kern_GSAnnex,Kern,927251.0,[''],2021-08-05,2021-08-12,2021-08-12,2081.0,16.0,-20.49065333989040,0.002244268272560500,1.72553062762941E-05
FireCamps_20210816_715_P1_FULL,NEGATIVE,0.0558168292045593,0.05,0.882,0.068,0.9829,FireCamps,California,40129160.0,[''],2021-08-09,2021-08-16,2021-08-16,110149.0,733.0,-3.321915091171010,0.0027448618411150400,1.82660190245697E-05
Vacaville_20210817_646_FULL,NEGATIVE,3.89814376831055E-05,0.084,0.81,0.105,0.903,Vacaville,Solano,444255.0,[''],2021-08-10,2021-08-17,2021-08-17,1741.0,11.0,-17.127469528769900,0.003918920439837480,2.47605541862219E-05
Corcoran_20210824_21225_FULL,NEGATIVE,2.36630439757746E-05,0.058,0.828,0.114,0.9989,Corcoran,Kings,156444.0,[''],2021-08-17,2021-08-24,2021-08-24,874.0,8.0,-18.47394395371440,0.005586663598476130,5.11365089105367E-05
Fresno_Main_20210826_59372_P1_FULL,NEGATIVE,1.44839286804199E-05,0.076,0.82,0.104,0.9823,Fresno_Main,Fresno,1032227.0,[''],2021-08-19,2021-08-26,2021-08-26,3765.0,38.0,-19.862056417439500,0.0036474535155542300,3.68136078595115E-05
Fresno_Main_20210826_59372_P2_FULL,NEGATIVE,1.48415565490168E-05,0.065,0.785,0.15,0.9988,Fresno_Main,Fresno,1032227.0,[''],2021-08-19,2021-08-26,2021-08-26,3765.0,38.0,-19.79153612247320,0.0036474535155542300,3.68136078595115E-05
Norco_20210827_36000_FULL,NEGATIVE,0.0007858872413635,0.077,0.787,0.136,0.9977,Norco,Riverside,2468145.0,[''],2021-08-20,2021-08-27,2021-08-27,6755.0,76.0,-10.248899662852500,0.002736873238808900,3.07923562027353E-05
Kings_Main_20210827_87009_FULL,NEGATIVE,0.0139551162719726,0.058,0.827,0.115,0.9991,Kings_Main,Kings,156444.0,[''],2021-08-20,2021-08-27,2021-08-27,908.0,6.0,-5.273576413855700,0.005803993761345910,3.83523816829025E-05
SanJoaquin_Main_20210831_12851_FULL,NEGATIVE,3.17692756652832E-05,0.075,0.716,0.209,0.9985,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-24,2021-08-31,2021-08-31,2766.0,43.0,-17.671581985487200,0.0035346210122101600,5.49489166757183E-05
SanJoaquin_Main_20210831_15688_FULL,NEGATIVE,0.0001753568649291,0.072,0.804,0.124,0.9978,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-24,2021-08-31,2021-08-31,2766.0,43.0,-13.437980003918300,0.0035346210122101600,5.49489166757183E-05
Fresno_Main_20210831_43692_FULL,NEGATIVE,8.76188278198242E-06,0.048,0.836,0.115,0.9938,Fresno_Main,Fresno,1032227.0,[''],2021-08-24,2021-08-31,2021-08-31,4050.0,43.0,-21.35238276443790,0.00392355557450057,4.16575036304999E-05
Fresno_Main_20210831_76770_FULL,NEGATIVE,0.0157768130302429,0.042,0.876,0.083,0.998,Fresno_Main,Fresno,1032227.0,[''],2021-08-24,2021-08-31,2021-08-31,4050.0,43.0,-5.090237731975890,0.00392355557450057,4.16575036304999E-05
LosAngeles_Metropolitan_20210831_002_FULL_PrisonConditions_Stress,NEGATIVE,1.07288360596258E-05,0.138,0.825,0.037,-0.9836,LosAngeles_Metropolitan,Los Angeles,10257557.0,"['Prison Conditions', ' Stress']",2021-08-24,2021-08-31,2021-08-31,18669.0,219.0,-20.74327776671810,0.001820024007665760,2.13501128972522E-05
LosAngeles_Metropolitan_20210831_002_FULL_PrisonConditions_Stress,NEGATIVE,1.07288360596258E-05,0.138,0.825,0.037,-0.9836,LosAngeles_Metropolitan,Los Angeles,10257557.0,"['Prison Conditions', ' Stress']",2021-08-24,2021-08-31,2021-08-31,18669.0,219.0,-20.74327776671810,0.001820024007665760,2.13501128972522E-05
Amador_Main_20210831_95905_FULL,NEGATIVE,1.78813934320621E-06,0.054,0.784,0.162,0.9984,Amador_Main,Amador,38531.0,[''],2021-08-24,2021-08-31,2021-08-31,123.0,2.0,-26.56342352073100,0.003192234823908020,5.19062572993174E-05
Solano_20210831_10115_FULL,NEGATIVE,0.000754952430725,0.054,0.818,0.129,0.993,Solano,Solano,444255.0,[''],2021-08-24,2021-08-31,2021-08-31,1161.0,15.0,-10.328469455477900,0.0026133639463821500,3.37643920721207E-05
LosAngeles_Metropolitan_20210831_001_FULL,NEGATIVE,0.0008020699024199,0.165,0.748,0.087,-0.9829,LosAngeles_Metropolitan,Los Angeles,10257557.0,[''],2021-08-24,2021-08-31,2021-08-31,18669.0,219.0,-10.208630566380200,0.001820024007665760,2.13501128972522E-05
LosAngeles_Metropolitan_20210831_001_FULL,NEGATIVE,0.0008020699024199,0.165,0.748,0.087,-0.9829,LosAngeles_Metropolitan,Los Angeles,10257557.0,[''],2021-08-24,2021-08-31,2021-08-31,18669.0,219.0,-10.208630566380200,0.001820024007665760,2.13501128972522E-05
Fresno_Main_20210901_87115_FULL,NEGATIVE,0.0487037599086762,0.099,0.781,0.12,0.9292,Fresno_Main,Fresno,1032227.0,[''],2021-08-25,2021-09-01,2021-09-01,4066.0,43.0,-3.502600924327370,0.0039390560409677300,4.16575036304999E-05
SanJoaquin_Main_20210902_88473_P2_FULL,NEGATIVE,0.000193864107132,0.08,0.777,0.144,0.9999,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-26,2021-09-02,2021-09-02,2662.0,43.0,-13.210130306910100,0.0034017213067619100,5.49489166757183E-05
Yuba_20210903_29710_FULL,NEGATIVE,0.0120018720626831,0.037,0.797,0.166,0.9995,Yuba,Yuba,79290.0,[''],2021-08-27,2021-09-03,2021-09-03,475.0,6.0,-5.501845183567820,0.005990667171143900,7.56715853197124E-05
LosAngeles_Metropolitan_20210907_FULL,POSITIVE,0.993113964796066,0.075,0.819,0.106,0.9995,LosAngeles_Metropolitan,Los Angeles,10257557.0,[''],2021-08-31,2021-09-07,2021-09-07,15145.0,263.0,-0.0069121309923815,0.001476472419309980,2.56396332967002E-05
LosAngeles_Metropolitan_20210907_FULL,POSITIVE,0.993113964796066,0.075,0.819,0.106,0.9995,LosAngeles_Metropolitan,Los Angeles,10257557.0,[''],2021-08-31,2021-09-07,2021-09-07,15145.0,263.0,-0.0069121309923815,0.001476472419309980,2.56396332967002E-05
SanJoaquin_Main_20210907_70339_FULL,NEGATIVE,1.73449516295832E-05,0.066,0.785,0.148,0.9998,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-31,2021-09-07,2021-09-07,2160.0,49.0,-19.344739166823400,0.002760224651617480,6.26162073746558E-05
SanJoaquin_Main_20210907_38166_P2_FULL,NEGATIVE,0.000129610300064,0.061,0.797,0.142,0.9998,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-31,2021-09-07,2021-09-07,2160.0,49.0,-14.137784721665200,0.002760224651617480,6.26162073746558E-05
SanJoaquin_Main_20210907_38166_P1_FULL,NEGATIVE,0.0008531510829926,0.083,0.763,0.154,0.9999,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-31,2021-09-07,2021-09-07,2160.0,49.0,-10.087127252722800,0.002760224651617480,6.26162073746558E-05
SanJoaquin_Main_20210907_38166_P2_Infection,NEGATIVE,0.000231385231018,0.103,0.816,0.081,-0.9796,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-31,2021-09-07,2021-09-07,2160.0,49.0,-12.813621644409200,0.002760224651617480,6.26162073746558E-05
PelicanBay_20210907_20161_FULL,NEGATIVE,0.0001165568828582,0.049,0.756,0.196,0.9991,PelicanBay,Fresno,1032227.0,[''],2021-08-31,2021-09-07,2021-09-07,3536.0,48.0,-14.388355390708100,0.003425603089242970,4.65013994014882E-05
Merced_USPAtwater_20210908_FULL,POSITIVE,0.994391590356827,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Merced,287420.0,[''],2021-09-01,2021-09-08,2021-09-08,1072.0,14.0,-0.0056257046915069,0.0037297334910583800,4.87092060399416E-05
Merced_USPAtwater_20210908_FULL,POSITIVE,0.994391590356827,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Merced,287420.0,[''],2021-09-01,2021-09-08,2021-09-08,1072.0,14.0,-0.0056257046915069,0.0037297334910583800,4.87092060399416E-05
Merced_USPAtwater_20210908_FULL,POSITIVE,0.994391590356827,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Merced,287420.0,[''],2021-09-01,2021-09-08,2021-09-08,1072.0,14.0,-0.0056257046915069,0.0037297334910583800,4.87092060399416E-05
Tulare_BobWiley_20210908_44718_FULL,NEGATIVE,0.0002737939357758,0.019,0.838,0.143,0.9962,Tulare_BobWiley,Tulare,484423.0,[''],2021-09-01,2021-09-08,2021-09-08,1960.0,21.0,-12.442623568033000,0.004046050662334370,4.33505428107253E-05
Merced_USPAtwater_20210909_001_FULL_Family_Infection,NEGATIVE,0.0019710659980773,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Merced,287420.0,"['Family', ' Infection']",2021-09-02,2021-09-09,2021-09-09,1059.0,15.0,-8.507931494103950,0.003684503514021290,5.21884350427945E-05
Merced_USPAtwater_20210909_001_FULL_Family_Infection,NEGATIVE,0.0019710659980773,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Merced,287420.0,"['Family', ' Infection']",2021-09-02,2021-09-09,2021-09-09,1059.0,15.0,-8.507931494103950,0.003684503514021290,5.21884350427945E-05
Merced_USPAtwater_20210909_001_FULL_Family_Infection,NEGATIVE,0.0019710659980773,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Merced,287420.0,"['Family', ' Infection']",2021-09-02,2021-09-09,2021-09-09,1059.0,15.0,-8.507931494103950,0.003684503514021290,5.21884350427945E-05
Merced_USPAtwater_20210909_002_FULL,NEGATIVE,0.0036774277687072,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Merced,287420.0,[''],2021-09-02,2021-09-09,2021-09-09,1059.0,15.0,-7.411133872658900,0.003684503514021290,5.21884350427945E-05
Merced_USPAtwater_20210909_002_FULL,NEGATIVE,0.0036774277687072,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Merced,287420.0,[''],2021-09-02,2021-09-09,2021-09-09,1059.0,15.0,-7.411133872658900,0.003684503514021290,5.21884350427945E-05
Merced_USPAtwater_20210909_002_FULL,NEGATIVE,0.0036774277687072,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Merced,287420.0,[''],2021-09-02,2021-09-09,2021-09-09,1059.0,15.0,-7.411133872658900,0.003684503514021290,5.21884350427945E-05
Merced_Latorraca_20210910_81379_FULL,NEGATIVE,9.23871994018555E-06,0.066,0.793,0.141,0.9996,Merced_Latorraca,Merced,287420.0,[''],2021-09-03,2021-09-10,2021-09-10,1036.0,18.0,-21.191865898125300,0.0036044812469556700,6.26261220513534E-05
