Filename,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment
Tehachapi_20201209_116_PrisonConditions.txt,0.107,0.837,0.057,-0.7506
Tehachapi_20201210_102_FULL.txt,0.119,0.654,0.227,0.9978
Tehachapi_20201210_115_FULL.txt,0.088,0.773,0.139,0.8624
Tehachapi_20201210_119_FULL.txt,0.065,0.769,0.166,0.9789
Tehachapi_20201211_99_FULL.txt,0.056,0.676,0.268,0.997
Tehachapi_20201214_142_FULL.txt,0.108,0.789,0.104,-0.8432
Tehachapi_20201214_142_PrisonConditions.txt,0.124,0.823,0.053,-0.9598
Tehachapi_20201214_142_Programs.txt,0.016,0.851,0.133,0.9652
Tehachapi_20201214_143_FULL_PrisonConditions_Family.txt,0.076,0.833,0.091,0.934
Tehachapi_20201214_144_PrisonConditions.txt,0.153,0.758,0.089,-0.9562
Tehachapi_20201214_145_PrisonConditions_Infection.txt,0.074,0.758,0.169,0.9896
Tehachapi_20201214_146_FULL.txt,0.128,0.765,0.107,-0.9913
Tehachapi_20201214_146_Infection_PrisonConditions1.txt,0.081,0.881,0.038,-0.9673
Tehachapi_20201214_146_Infection_PrisonConditions2.txt,0.149,0.765,0.086,-0.9861
Tehachapi_20201214_146_Stress_Infection.txt,0.118,0.77,0.111,-0.8535
Tehachapi_20201215_133_FullFamily.txt,0.036,0.801,0.163,0.9812
Tehachapi_20201216_169_FULL.txt,0.074,0.673,0.253,0.9919
Tehachapi_20201218_203_full.txt,0.14,0.737,0.123,-0.7547
Tehachapi_20201218_205_Full_Family.txt,0.072,0.75,0.178,0.9712
Tehachapi_20201220_120_FULL.txt,0.061,0.787,0.152,0.9951
Tehachapi_20201221_149_Prison_Conditions.txt,0.028,0.795,0.177,0.9858
Tehachapi_20201221_190_FULL.txt,0.085,0.807,0.109,0.6532
Tehachapi_20201228_175_FULL.txt,0.114,0.794,0.092,-0.9928
Tehachapi_20201228_175_StressandPrograms.txt,0.109,0.802,0.089,-0.992
Tehachapi_20201228_176_FULL.txt,0.076,0.829,0.095,0.8499
Tehachapi_20201231_150_FULL.txt,0.104,0.793,0.102,-0.9754
Tehachapi_20201231_150_Infection.txt,0.104,0.818,0.078,-0.9615
Tehachapi_20201231_150_PrisonConditions.txt,0.08,0.816,0.104,0.9546
Tehachapi_20201231_150_Stress.txt,0.079,0.71,0.211,0.9967
Tehachapi_20210105_244_FULL_Stress_Infection.txt,0.101,0.817,0.081,-0.9012
Tehachapi_20210105_245_FULL_Infection_PrisonConditions.txt,0.104,0.794,0.102,0.7325
Tehachapi_20210111_441_FULL_PrisonConditions.txt,0.083,0.861,0.056,-0.8481
Tehachapi_20210119_0740_Family.txt,0.057,0.813,0.131,0.9177
Tehachapi_20210119_0740_FULL.txt,0.027,0.809,0.164,0.9987
Tehachapi_20210119_0740_PrisonConditions1.txt,0.054,0.839,0.108,0.8679
Tehachapi_20210119_0740_PrisonConditions2.txt,0.018,0.815,0.167,0.9934
Tehachapi_20210121_326_Full_PrisonConditions.txt,0.053,0.817,0.13,0.9136
Tehachapi_20210201_371_Full_PrisonConditions.txt,0.142,0.731,0.127,-0.8314
Tehachapi_20210208_347_Family_PrisonConditons1.txt,0.121,0.802,0.077,-0.9133
Tehachapi_20210210_361_FULL.txt,0.105,0.809,0.085,-0.9798
Tehachapi_20210210_361_Infection1_Family1_PrisonConditions1.txt,0.067,0.862,0.071,-0.4074
Tehachapi_20210210_361_Infection2_Family2_Stress1.txt,0.127,0.749,0.124,0.5466
Tehachapi_20210210_361_Stress_Infection.txt,0.086,0.87,0.043,-0.9255
Tehachapi_20210302_521_FULL.txt,0.048,0.818,0.133,0.9686
Tehachapi_20210422_906_FULL_PrisonConditions.txt,0.068,0.867,0.065,-0.6869
TheoLacy_20210322_06_21_Family1.txt,0.079,0.837,0.084,0.5821
TheoLacy_20210322_06_21_FULL.txt,0.093,0.772,0.135,0.9989
TheoLacy_20210322_06_21_Infection1PrisonConditions1Family2.txt,0.156,0.738,0.106,-0.9437
TheoLacy_20210322_06_21_Infection2.txt,0.06,0.79,0.149,0.9884
TheoLacy_20210322_06_21_Infection3.txt,0.077,0.791,0.132,0.9668
TheoLacy_20210322_06_21_PrisonConditions3Programs2.txt,0.067,0.805,0.128,0.9858
TheoLacy_20210322_06_21_PrisonConditions4.txt,0.099,0.694,0.207,0.991
TheoLacy_20210322_06_21_StressPrograms1PrisonConditions2.txt,0.089,0.837,0.074,-0.8796
Tracy_20210125_06_00_Family.txt,0.033,0.904,0.063,0.7896
Tracy_20210125_06_00_FULL.txt,0.081,0.804,0.115,0.9926
Tracy_20210125_06_00_PrisonConditions1.txt,0.114,0.82,0.066,-0.9787
Tracy_20210125_06_00_PrisonConditions2.txt,0.147,0.82,0.034,-0.9862
Tracy_20210125_06_00_Stress.txt,0.08,0.813,0.107,0.6442
Tracy_20210126_297_Full.txt,0.106,0.83,0.065,-0.971
Tracy_20210126_297_PrisonConditions.txt,0.095,0.809,0.096,0.3079
Tracy_20210126_297_Stress.txt,0.141,0.776,0.083,-0.7579
Tracy_20210126_298_FULL_Family_PrisonConditions_Stress.txt,0.099,0.845,0.056,-0.9487
Tracy_20210205_394_Full_Stress.txt,0.061,0.891,0.048,-0.6038
Tracy_20210222_451_FULL_Stress.txt,0.21,0.681,0.11,-0.9597
Tracy_20210224_463_FULL.txt,0.087,0.762,0.151,0.9779
Tracy_20210226_480_FULL.txt,0.096,0.772,0.131,0.9916
Tracy_20210226_480_PrisonConditions.txt,0.053,0.842,0.105,0.8221
Tracy_20210311_662_FULL_FamilyProgramsStress.txt,0.099,0.738,0.163,0.989
Tracy_20210312_661_FULL_Stress_PrisonConditions.txt,0.119,0.794,0.086,-0.9137
Tracy_20210315_548_English_PrisonConditions_Stress_Family.txt,0.152,0.712,0.136,-0.9638
Tracy_20210315_548_Spanish_PrisonConditions_Stress_Family.txt,0.069,0.931,0.0,-0.981
Tracy_20210316_581_Family.txt,0.125,0.754,0.121,-0.4337
Tracy_20210316_581_Full.txt,0.14,0.742,0.119,-0.9548
Tracy_20210316_581_Infection_PrisonConditions.txt,0.161,0.744,0.096,-0.96
Tracy_20210319_580_FULL_Family.txt,0.125,0.649,0.226,0.9724
Tracy_20210330_588_FULL_Stress_PrisonConditions.txt,0.069,0.877,0.055,-0.7611
Tracy_202110316_545_PrisonConditions_Infection.txt,0.119,0.773,0.107,-0.609
Tulare_BobWiley_20210908_44718_FULL.txt,0.019,0.838,0.143,0.9962
Tulare_BobWiley_20210908_44718_PrisonConditions.txt,0.017,0.89,0.093,0.982
Tulare_BobWiley_20211112_16604_FULL.txt,0.041,0.763,0.196,0.9984
Tulare_BobWiley_20211112_16604_PrisonConditions_Stress.txt,0.089,0.741,0.17,0.9502
Tulare_BobWiley_20220302_13180_Family_Featured.txt,0.049,0.837,0.114,0.8987
Tulare_BobWiley_20220302_13180_FULL.txt,0.063,0.758,0.179,0.9998
Tulare_BobWiley_20220302_13180_PrisonConditions_Family_Stress.txt,0.046,0.792,0.161,0.9675
Tulare_BobWiley_20220302_13180_Programs_Infection.txt,0.047,0.859,0.094,0.802
Tulare_Main_20211227_94959_FULL.txt,0.039,0.743,0.218,0.9999
Tulare_Main_20211227_94959_PrisonConditions.txt,0.0,0.855,0.145,0.9858
Tulare_SouthCounty_20211105_16555_FULL.txt,0.061,0.817,0.121,0.998
Tulare_SouthCounty_20211105_16555_PrisonConditions1.txt,0.068,0.889,0.043,-0.8896
Tulare_SouthCounty_20211105_16555_PrisonConditions2.txt,0.134,0.819,0.047,-0.9811
Tulare_SouthCounty_20211105_16555_Stress_Featured.txt,0.082,0.861,0.056,-0.862
USP_Victorville_20210922_001_FULL.txt,0.173,0.751,0.077,-0.9981
USP_Victorville_20210922_001_PrisonConditions_Infection.txt,0.186,0.756,0.057,-0.9988
USP_Victorville_20210924_000_FULL_PrisonConditions_Programs.txt,0.159,0.748,0.093,-0.9934
Vacaville_20201015_154_FULL.txt,0.122,0.76,0.119,-0.1531
Vacaville_20201015_154_PrisonConditions.txt,0.159,0.755,0.086,-0.9694
Vacaville_20201015_154_Stress.txt,0.154,0.695,0.15,0.0
Vacaville_20201112_035_FULL.txt,0.096,0.814,0.091,-0.3326
Vacaville_20201124_01_45_FULL_PrisonConditions.txt,0.034,0.843,0.122,0.9947
Vacaville_20201222_100_FULL.txt,0.057,0.72,0.223,0.994
Vacaville_20201222_100_Infection.txt,0.091,0.72,0.188,0.9578
Vacaville_20201222_155_Full.txt,0.183,0.731,0.086,-0.9994
Vacaville_20201222_155_Infection.txt,0.12,0.789,0.091,-0.7717
Vacaville_20201222_155_Prison Conditions & Stress.txt,0.152,0.766,0.082,-0.9496
Vacaville_20201222_155_Prison Conditions.txt,0.152,0.763,0.085,-0.9693
Vacaville_20201222_155_Stress.txt,0.245,0.701,0.054,-0.975
Vacaville_20210104_288_FULL_PrisonConditions_Programs_Infection.txt,0.053,0.833,0.114,0.9824
Vacaville_20210106_234_FULL.txt,0.121,0.669,0.211,0.9929
Vacaville_20210111_156_FULL_Infection.txt,0.12,0.649,0.231,0.9493
Vacaville_20210426_532_FamilyPrisonConditions.txt,0.046,0.7,0.253,0.9995
Vacaville_20210426_532_FULL.txt,0.054,0.729,0.218,0.9998
Vacaville_20210426_532_PrisonConditionsInfection.txt,0.06,0.764,0.176,0.9979
Vacaville_20210426_839_FULL.txt,0.14,0.806,0.053,-0.9964
Vacaville_20210426_839_StressPrisonConditions.txt,0.158,0.821,0.021,-0.9954
Vacaville_20210426_862_FULL_PrisonConditions.txt,0.041,0.825,0.134,0.9925
Vacaville_20210426_873_FULL_PrisonConditionsInfectionStress.txt,0.106,0.771,0.123,0.749
Vacaville_20210426_900_FULL.txt,0.019,0.848,0.133,0.9952
Vacaville_20210426_900_Infection.txt,0.006,0.874,0.12,0.99
Vacaville_20210426_901_FULL.txt,0.087,0.807,0.106,0.988
Vacaville_20210426_901_Infection.txt,0.082,0.851,0.068,-0.8588
Vacaville_20210426_901_PrisonConditions.txt,0.09,0.833,0.077,-0.7347
Vacaville_20210428_845_FULL.txt,0.104,0.795,0.101,-0.9785
Vacaville_20210428_845_PrisonConditionsInfectionStress.txt,0.085,0.844,0.072,-0.9332
Vacaville_20210428_845_PrisonConditionsProgramsStress.txt,0.143,0.757,0.1,-0.9884
Vacaville_20210428_845_PrisonConditionsStress.txt,0.096,0.849,0.056,-0.9663
Vacaville_20210429_7_14_FULL.txt,0.087,0.777,0.136,0.9984
Vacaville_20210429_7_14_Infection.txt,0.137,0.771,0.092,-0.9851
Vacaville_20210429_7_14_Prisonconditions.txt,0.107,0.744,0.149,0.9666
Vacaville_20210429_7_14_Stress.txt,0.065,0.854,0.081,0.7222
Vacaville_20210430_1005_FULL.txt,0.058,0.812,0.129,0.9496
Vacaville_20210430_1005_Infection_PrisonConditions.txt,0.06,0.801,0.139,0.9561
Vacaville_20210430_1006_FULL.txt,0.104,0.801,0.095,-0.8001
Vacaville_20210430_1006_InfectionStress.txt,0.127,0.777,0.096,-0.9308
Vacaville_20210430_1007_FULL.txt,0.107,0.819,0.074,-0.9648
Vacaville_20210430_1008_FULL.txt,0.056,0.847,0.097,0.9162
Vacaville_20210430_1014_FULL_InfectionPrisonConditions.txt,0.112,0.868,0.02,-0.9845
Vacaville_20210707_15983_Full.txt,0.044,0.793,0.163,0.9998
Vacaville_20210707_15983_Infection_Stress.txt,0.061,0.864,0.074,0.7149
Vacaville_20210707_15983_Infection_Stress_Family.txt,0.05,0.826,0.123,0.9851
Vacaville_20210817_646_FULL.txt,0.084,0.81,0.105,0.903
Vacaville_20210817_646_PrisonConditions_Infection.txt,0.091,0.793,0.116,0.6829
Vacaville_20210817_646_PrisonConditions_Infection2.txt,0.071,0.857,0.071,-0.0222
Vacaville_20211227_51626_FULL.txt,0.082,0.783,0.135,0.9976
Vacaville_20211227_51626_Infection2_Family.txt,0.141,0.754,0.105,-0.8839
Vacaville_20211227_51626_PrisonConditions_Infection.txt,0.07,0.847,0.084,0.8548
Vacaville_20211227_51626_Stress_Infection3.txt,0.072,0.806,0.122,0.9373
Vacaville_20220114_49400_Family_Stress2_PrisonConditions2.txt,0.151,0.761,0.089,-0.9824
Vacaville_20220114_49400_FULL.txt,0.104,0.776,0.119,0.9802
Vacaville_20220114_49400_Infection_Stress3.txt,0.058,0.758,0.184,0.991
Vacaville_20220114_49400_PrisonConditions_Stress.txt,0.1,0.854,0.046,-0.9808
Vacaville_20220309_55552_Family_PrisonConditions_Programs.txt,0.042,0.824,0.134,0.9922
Vacaville_20220309_55552_FULL.txt,0.04,0.776,0.183,0.9996
Vacaville_20220309_55552_Stress.txt,0.034,0.865,0.101,0.9153
Valley State_20210303_526_FULL_PrisonConditionsFamily.txt,0.139,0.684,0.178,0.9137
Valley State_20210315_541_FULL.txt,0.134,0.737,0.128,-0.9599
Valley State_20210315_541_Infection_PrisonConditions_Stress.txt,0.187,0.745,0.067,-0.9976
Valley State_20210319_575_FULL_Stress_Family.txt,0.067,0.792,0.141,0.8934
Valley State_20210319_576_FULL.txt,0.092,0.774,0.135,0.9991
Valley State_20210319_576_PrisonConditionsInfectionStress.txt,0.099,0.831,0.07,-0.9746
Valley State_20210319_576_PrisonConditionsStress.txt,0.087,0.776,0.137,0.9909
Valley State_20210319_576_PrisonConditionsStressFamily.txt,0.091,0.814,0.095,-0.8771
ValleyState_20210121_515_FULL_PrisonConditions.txt,0.09,0.686,0.224,0.9893
ValleyState_20210211_443_FULL_PrisonConditions.txt,0.097,0.757,0.146,0.9337
ValleyState_20210221_496_Full_Family_PrisonConditions_Stress_Infection.txt,0.079,0.778,0.143,0.9475
ValleyState_20210222_457_Full.txt,0.092,0.768,0.14,0.9894
ValleyState_20210222_457_Infection_PrisonConditions.txt,0.066,0.827,0.107,0.9741
ValleyState_20210222_486_Full_Infections_PrisonConditions_Family.txt,0.047,0.888,0.064,0.7624
ValleyState_20210226_478_Full.txt,0.108,0.835,0.057,-0.9966
ValleyState_20210226_478_PrisonConditions_A_Infections.txt,0.123,0.814,0.062,-0.9671
ValleyState_20210226_478_Programs_Stress_A.txt,0.079,0.83,0.092,0.6133
ValleyState_20210226_478_Stress_B_PrisonConditions_B.txt,0.123,0.832,0.045,-0.9778
Valleystate_20210301_514_FULL (1).txt,0.151,0.782,0.068,-0.9978
Valleystate_20210301_514_FULL.txt,0.151,0.782,0.068,-0.9978
Valleystate_20210301_514_Infection (1).txt,0.14,0.805,0.055,-0.9888
Valleystate_20210301_514_Infection.txt,0.14,0.805,0.055,-0.9888
Valleystate_20210301_514_PrisonConditions_Infection (1).txt,0.172,0.779,0.048,-0.995
Valleystate_20210301_514_PrisonConditions_Infection.txt,0.172,0.779,0.048,-0.995
ValleyState_20210301_537_FULL.txt,0.082,0.824,0.094,0.6313
ValleyState_20210301_537_Infection_Stress2.txt,0.068,0.825,0.107,0.8227
Valleystate_20210322_627_FamilyPrograms.txt,0.134,0.804,0.062,-0.9674
Valleystate_20210322_627_FULL.txt,0.165,0.736,0.098,-0.9973
Valleystate_20210322_627_PrisonConditionsInfection.txt,0.152,0.792,0.056,-0.9871
Valleystate_20210322_627_StressInfection.txt,0.213,0.629,0.158,-0.9823
ValleyState_20210325_634_FULL_FamilyStressPrisonConditions.txt,0.081,0.676,0.242,0.9975
ValleyState_20210329_593_FULL.txt,0.109,0.782,0.11,-0.4588
ValleyState_20210329_593_PrisonConditions.txt,0.135,0.759,0.106,-0.8834
ValleyState_20210329_593_Programs.txt,0.092,0.824,0.084,-0.7717
ValleyState_20210329_594_FULL_Infection_PrisonConditons_Family.txt,0.154,0.683,0.163,0.6378
ValleyState_20210330_587_FULL.txt,0.169,0.614,0.218,0.8296
ValleyState_20210330_587_PrisonConditionsInfection.txt,0.169,0.614,0.218,0.8296
ValleyState_20210402_613_FULL_PrisonConditions_Infection.txt,0.021,0.677,0.302,0.9981
ValleyState_20210402_614_FULL_PrisonConditions_Infection.txt,0.067,0.809,0.124,0.987
ValleyState_20210406_969_FULL_Programs_Family_Infection.txt,0.035,0.828,0.137,0.9972
ValleyState_20210412_948_FULL_PrisonConditionsInfectionStress.txt,0.093,0.784,0.123,0.8243
ValleyState_20210413_950_FULL.txt,0.069,0.839,0.092,0.962
ValleyState_20210413_950_InfectionStress.txt,0.076,0.857,0.067,-0.3342
ValleyState_20210413_953_FULL.txt,0.101,0.785,0.114,0.9798
ValleyState_20210413_953_Infection_Stress.txt,0.101,0.805,0.094,-0.2422
ValleyState_20210420_715_Family_Stress.txt,0.053,0.845,0.102,0.9274
ValleyState_20210420_715_FULL(duplicate).txt,0.093,0.812,0.095,0.8121
ValleyState_20210420_715_FULL.txt,0.076,0.828,0.096,0.9781
ValleyState_20210420_715_Infection_PrisonConditions.txt,0.047,0.867,0.086,0.9179
ValleyState_20210420_715_Programs_Infection.txt,0.165,0.773,0.062,-0.9749
ValleyState_20210426_859_FULL_FamilyPrisonConditionsInfection.txt,0.08,0.805,0.115,0.9608
ValleyState_20210428_840_FULL.docx,0.08,0.794,0.126,0.9796
ValleyState_20210428_840_FULL_PrisonConditionsStressFamily.txt,0.079,0.801,0.119,0.9734
Ventura_Main_20211108_55547_FULL.txt,0.031,0.765,0.205,0.9987
Ventura_Main_20211108_55547_Infection.txt,0.013,0.799,0.188,0.9898
Ventura_Main_20211109_47163_FULL.txt,0.019,0.69,0.29,0.9999
Ventura_Main_20211109_47163_Infection.txt,0.031,0.826,0.144,0.9859
Ventura_Main_20211109_47163_PrisonConditions.txt,0.02,0.632,0.347,0.9995
Ventura_Main_20211112_75636_Family_Infection.txt,0.136,0.758,0.105,-0.8661
Ventura_Main_20211112_75636_FULL.txt,0.127,0.712,0.161,0.9921
Ventura_Main_20211112_75636_Stress.txt,0.11,0.785,0.105,0.2441
Ventura_Main_20211117_90427_FULL.txt,0.08,0.768,0.152,0.9996
Ventura_Main_20211117_90427_Programs_Stress.txt,0.053,0.823,0.124,0.9582
Ventura_Main_20211117_90427_Stress.txt,0.028,0.807,0.165,0.99
Ventura_Main_20211118_91541_FULL.txt,0.047,0.843,0.111,0.9933
Ventura_Main_20211215_87702_FULL_PrisonConditions_Infection.txt,0.014,0.966,0.02,0.5994
Ventura_Main_20211220_62194_FULL.txt,0.047,0.86,0.093,0.9996
Ventura_Main_20211220_62194_PrisonConditions.txt,0.014,0.918,0.068,0.9764
Ventura_Main_20211220_62194_Stress_Featured.txt,0.041,0.9,0.06,0.4123
Ventura_Main_20211223_95494_Family_Infection_Featured.txt,0.11,0.693,0.197,0.9929
Ventura_Main_20211223_95494_FULL.txt,0.09,0.693,0.218,0.9998
Ventura_Main_20211223_95494_Infection_PrisonConditions_Featured.txt,0.08,0.758,0.162,0.9885
Ventura_Main_20220103_11818_FULL.txt,0.07,0.79,0.139,0.9987
Ventura_Main_20220103_11818_Infection.txt,0.05,0.861,0.089,0.9722
Ventura_Main_20220103_11818_Stress_PrisonConditions_Family.txt,0.055,0.842,0.103,0.9405
Ventura_Todd_20211109_15925_Family_PrisonConditions.txt,0.038,0.808,0.153,0.9869
Ventura_Todd_20211109_15925_FULL.txt,0.012,0.772,0.216,0.9989
Ventura_Todd_20211109_61440_FULL.txt,0.039,0.804,0.157,0.9998
Ventura_Todd_20211109_61440_PrisonConditions1_Featured.txt,0.025,0.827,0.148,0.961
Ventura_Todd_20211109_61440_PrisonConditions2.txt,0.07,0.856,0.074,0.1533
Ventura_Todd_20211109_61440_PrisonConditions3_Programs.txt,0.017,0.886,0.097,0.9866
Ventura_Todd_20211109_94215_Family_Stress_Featured.txt,0.096,0.82,0.084,-0.5844
Ventura_Todd_20211109_94215_FULL.txt,0.062,0.763,0.175,0.9999
Ventura_Todd_20211109_94215_PrisonConditions_Infection_Featured.txt,0.096,0.853,0.051,-0.988
Ventura_Todd_20211109_94215_Programs.txt,0.08,0.823,0.097,0.9258
Ventura_Todd_20211110_71593_FULL.txt,0.115,0.722,0.163,0.9841
Ventura_Todd_20211112_20428_FULL_PrisonConditions_Stress.txt,0.037,0.856,0.106,0.9951
Ventura_Todd_20211130_75217_FULL_Stress.txt,0.04,0.807,0.152,0.9924
Ventura_Todd_20211230_39970_FULL.txt,0.082,0.8,0.118,0.9944
Ventura_Todd_20211230_39970_PrisonConditions_Stress.txt,0.057,0.846,0.097,0.9639
Wasco_20210221_492a_FULL_Stress_PrisonConditions.txt,0.114,0.725,0.161,0.7142
WASCO_20210221_492b_FULL.txt,0.035,0.811,0.155,0.9809
WASCO_20210221_492b_FULL_Stress.txt,0.025,0.818,0.157,0.983
WASCO_20210221_492b_Stress.txt,0.044,0.803,0.153,0.9785
Wasco_20210222_455_FULL_Family_PrisonConditions_Stress.txt,0.095,0.746,0.159,0.9923
Wasco_20210222_494_FULL_Family_PrisonConditions.txt,0.059,0.828,0.113,0.9915
Wasco_20210225_471_Full (1).txt,0.074,0.743,0.183,0.9878
Wasco_20210225_471_Full_Stress.txt,0.074,0.743,0.183,0.9878
Wasco_20210226_477_Full_Stress.txt,0.097,0.765,0.138,0.9864
Wasco_20210301_507_Family (1).txt,0.109,0.834,0.056,-0.8765
Wasco_20210301_507_Family.txt,0.109,0.834,0.056,-0.8765
Wasco_20210301_507_FULL (1).txt,0.076,0.821,0.102,0.9331
Wasco_20210301_507_FULL.txt,0.076,0.821,0.102,0.9331
Wasco_20210301_507_PrisonConditions_Stress (1).txt,0.087,0.864,0.049,-0.9091
Wasco_20210301_507_PrisonConditions_Stress.txt,0.087,0.864,0.049,-0.9091
Wasco_20210301_508_FULL_Stress_Family (1).txt,0.043,0.813,0.144,0.9839
Wasco_20210301_508_FULL_Stress_Family.txt,0.043,0.813,0.144,0.9839
Wasco_20210304_509_Family1 (1).txt,0.105,0.82,0.076,-0.8448
Wasco_20210304_509_Family1.txt,0.105,0.82,0.076,-0.8448
Wasco_20210304_509_Family2 (1).txt,0.122,0.811,0.067,-0.8652
Wasco_20210304_509_Family2.txt,0.121,0.793,0.086,-0.6891
Wasco_20210304_509_Full (1).txt,0.127,0.726,0.148,0.9871
Wasco_20210304_509_Full.txt,0.127,0.726,0.148,0.9871
Wasco_20210304_509_PrisonConditions_Infection (1).txt,0.155,0.675,0.17,0.8107
Wasco_20210304_509_PrisonConditions_Infection.txt,0.155,0.675,0.17,0.8107
Wasco_20210304_510_Full_Family_Infection.txt,0.077,0.777,0.146,0.976
Wasco_20210308_675_FULL.txt,0.126,0.804,0.07,-0.9856
Wasco_20210308_675_PrisonConditionsInfectionStress.txt,0.136,0.799,0.065,-0.9873
Wasco_20210308_676_Full.txt,0.074,0.863,0.063,-0.9585
Wasco_20210308_676_Theme_Infection_COVIDRegulations.txt,0.073,0.87,0.057,-0.9711
Wasco_20210309_654_FULL.txt,0.099,0.79,0.112,0.8603
Wasco_20210309_654_Theme_Infection_Setbacks_Regulations.txt,0.097,0.786,0.118,0.9235
Wasco_20210311_665_Full_PrisonConditions_Infection.txt,0.159,0.76,0.081,-0.979
Wasco_20210316_556_InfectionPrisonConditions.txt,0.108,0.774,0.117,0.5976
Wasco_20210316_557_FULL_Programs_Family_Stress.txt,0.154,0.75,0.096,-0.9948
Wasco_20210316_559_FULL_Infections_PrisonConditions.txt,0.072,0.71,0.218,0.9832
Wasco_20210316_559_Infections_PrisonConditions.txt,0.073,0.706,0.221,0.9829
Wasco_20210317_563_Coping.txt,0.077,0.766,0.157,0.9462
Wasco_20210317_563_FULL_Infection_Stress_Family.txt,0.086,0.763,0.151,0.9865
Wasco_20210317_563_Infection.txt,0.136,0.792,0.072,-0.9527
WASCO_20210319_618_FULL.txt,0.077,0.819,0.104,0.9772
WASCO_20210319_618_PrisonConditionsInfection.txt,0.084,0.859,0.056,-0.9813
Wasco_20210321_620_FULL_Stress_Infection.txt,0.074,0.68,0.246,0.9765
Wasco_20210322_619_FULL.txt,0.105,0.761,0.134,0.9969
Wasco_20210322_619_PrisonConditionsInfection.txt,0.139,0.763,0.098,-0.9857
Wasco_20210322_619_Stress.txt,0.086,0.817,0.097,0.4173
Wasco_20210323_623_FamilyStress.txt,0.159,0.705,0.135,-0.1706
Wasco_20210323_623_FULL.txt,0.074,0.793,0.132,0.9863
Wasco_20210329_599_FULL_Infection_Stress.txt,0.126,0.754,0.12,-0.5849
Wasco_20210422_914_FULL.txt,0.065,0.793,0.142,0.9974
Wasco_20210422_914_PrisonConditions1.txt,0.036,0.771,0.192,0.9978
Wasco_20210422_914_PrisonConditions2.txt,0.073,0.878,0.049,-0.8397
WA_StaffordCreek_20210510_6_00_Pt1_FamilyPrograms.txt,0.076,0.829,0.096,0.9425
WA_StaffordCreek_20210510_6_00_Pt1_FULL.txt,0.05,0.809,0.141,0.9997
WA_StaffordCreek_20210510_6_00_Pt1_PrisonConditions.txt,0.034,0.866,0.1,0.9945
WA_StaffordCreek_20210510_6_00_Pt1_StressPrisonConditions.txt,0.025,0.877,0.097,0.9796
WA_StaffordCreek_20210510_6_00_Pt2_Family.txt,0.07,0.834,0.096,0.9455
WA_StaffordCreek_20210510_6_00_Pt2_FULL.txt,0.049,0.792,0.159,0.9996
WA_StaffordCreek_20210510_6_00_Pt2_Infection.txt,0.067,0.835,0.098,0.9666
Yuba_20210811_503_Family_Stress.txt,0.051,0.882,0.067,0.7637
Yuba_20210811_503_FULL.txt,0.067,0.808,0.124,0.9988
Yuba_20210811_503_Infection.txt,0.054,0.887,0.059,0.3779
Yuba_20210811_503_Stress_Infection_PrisonConditions.txt,0.096,0.801,0.103,0.7613
Yuba_20210903_29710_FULL.txt,0.037,0.797,0.166,0.9995
Yuba_20210903_29710_Infection2.txt,0.0,0.889,0.111,0.9211
Yuba_20210903_29710_PrisonConditions2.txt,0.081,0.79,0.13,0.9404
Yuba_20210903_29710_PrisonConditions3_Infection.txt,0.036,0.795,0.169,0.9577
Yuba_20210903_29710_PrisonConditions_Infection_Stress.txt,0.043,0.87,0.087,0.906
Yuba_20211018_65593_FULL.txt,0.105,0.8,0.095,-0.9948
Yuba_20211018_65593_Infection.txt,0.053,0.82,0.127,0.9756
Yuba_20211018_65593_PrisonConditions.txt,0.046,0.884,0.07,0.8241
