Filename,Date,Sentiment Numeric,FlairSentiment,FlairPolarity,NLTK_Negative,NLTK_Neutral,NLTK_Positive,NLTK_Compound,Facility Name,Name in Prison,County,Population,Level,Type,Tags,Week Number,Start Date,End Date,case number,case rate,death number,death rate,Persent Occupied
Orange_TheoLacy_20210420_724_FULL,2021-04-20,0,NEGATIVE,-0.979523837566376,0.137,0.762,0.101,-0.995,Orange_TheoLacy,,Orange,3228519.0,County,Jail,[''],68,2021-04-19,2021-04-25,560.0,0.00017345414414473000,9.0,2.78765588804031E-06,
Orange_TheoLacy_20210421_730_FULL_PrisonConditionsStressInfection,2021-04-21,0,NEGATIVE,-0.992850303649903,0.048,0.787,0.165,0.997,Orange_TheoLacy,,Orange,3228519.0,County,Jail,"['Prison Conditions', ' Stress', ' Infection']",68,2021-04-19,2021-04-25,560.0,0.00017345414414473000,9.0,2.78765588804031E-06,
Orange_TheoLacy_20210421_919_FULL_PrisonConditionsInfection,2021-04-21,0,NEGATIVE,-0.99997889995575,0.142,0.783,0.075,-0.9621,Orange_TheoLacy,,Orange,3228519.0,County,Jail,"['Prison Conditions', ' Infection']",68,2021-04-19,2021-04-25,560.0,0.00017345414414473000,9.0,2.78765588804031E-06,
Orange_TheoLacy_20210421_701_Full_FamilyInfectionStress,2021-04-21,1,POSITIVE,0.769626677036285,0.079,0.805,0.116,0.9691,Orange_TheoLacy,,Orange,3228519.0,County,Jail,"['Family', ' Infection', ' Stress']",68,2021-04-19,2021-04-25,560.0,0.00017345414414473000,9.0,2.78765588804031E-06,
Orange_TheoLacy_20210422_8_05_FULL,2021-04-22,0,NEGATIVE,-0.999943256378174,0.051,0.779,0.17,0.9996,Orange_TheoLacy,,Orange,3228519.0,County,Jail,[''],68,2021-04-19,2021-04-25,560.0,0.00017345414414473000,9.0,2.78765588804031E-06,
Orange_TheoLacy_20210423_777_FULL_StressPrisonConditions,2021-04-23,0,NEGATIVE,-0.999300718307495,0.204,0.732,0.064,-0.9963,Orange_TheoLacy,,Orange,3228519.0,County,Jail,"['Stress', ' Prison Conditions']",68,2021-04-19,2021-04-25,560.0,0.00017345414414473000,9.0,2.78765588804031E-06,
Orange_TheoLacy_20210424_805_FULL,2021-04-24,0,NEGATIVE,-0.891753435134888,0.091,0.79,0.119,0.9747,Orange_TheoLacy,,Orange,3228519.0,County,Jail,[''],68,2021-04-19,2021-04-25,560.0,0.00017345414414473000,9.0,2.78765588804031E-06,
Orange_TheoLacy_20210427_892_FULL_PrisonConditionsInfection,2021-04-27,0,NEGATIVE,-0.999452888965607,0.089,0.862,0.049,-0.8189,Orange_TheoLacy,,Orange,3228519.0,County,Jail,"['Prison Conditions', ' Infection']",69,2021-04-26,2021-05-02,481.0,0.00014898472023859900,2.0,6.19479086231179E-07,
Orange_TheoLacy_20210428_7_37_FULL,2021-04-28,0,NEGATIVE,-0.999669432640076,0.039,0.821,0.14,0.9997,Orange_TheoLacy,,Orange,3228519.0,County,Jail,[''],69,2021-04-26,2021-05-02,481.0,0.00014898472023859900,2.0,6.19479086231179E-07,
Orange_TheoLacy_20210430_1010_Full_Stress_PrisonConditions,2021-04-30,0,NEGATIVE,-0.994923412799835,0.065,0.754,0.181,0.9875,Orange_TheoLacy,,Orange,3228519.0,County,Jail,"['Stress', ' Prison Conditions', ' Featured']",69,2021-04-26,2021-05-02,481.0,0.00014898472023859900,2.0,6.19479086231179E-07,
Orange_TheoLacy_20210501_1024_FULL_Stress,2021-05-01,0,NEGATIVE,-0.99978095293045,0.132,0.811,0.058,-0.9769,Orange_TheoLacy,,Orange,3228519.0,County,Jail,['Stress'],69,2021-04-26,2021-05-02,481.0,0.00014898472023859900,2.0,6.19479086231179E-07,
NewFolsom_20210418_698_FULL_ProgramsPrisonConditions,2021-04-18,0,NEGATIVE,-0.963644921779633,0.101,0.788,0.111,0.4663,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,"['Programs', ' Prison Conditions']",67,2021-04-12,2021-04-18,0.0,0.0,0.0,0.0,100.7
NewFolsom_20210420_714_FULL_StressPrograms,2021-04-20,0,NEGATIVE,-0.939073383808136,0.09,0.709,0.201,0.9909,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,"['Stress', ' Programs']",68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,100.7
NewFolsom_20210421_792_FULL_PrisonconditionsCopingFamily,2021-04-21,0,NEGATIVE,-0.512627720832825,0.152,0.67,0.177,0.8436,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,"['Prison Conditions', ' Stress', ' Family']",68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,100.7
NewFolsom_20210421_708_FULL_ProgramsFamilyStress,2021-04-21,0,NEGATIVE,-0.999108254909515,0.05,0.834,0.117,0.9913,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,"['Programs', ' Family', ' Stress', ' Featured']",68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,100.7
NewFolsom_20210421_707_FULL_ProgramsFamilyStress,2021-04-21,0,NEGATIVE,-0.603225409984589,0.098,0.799,0.104,0.8204,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,"['Programs', ' Family', ' Stress']",68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,100.7
NewFolsom_20210421_710_FULL_ProgramsInfectionPrisonconditions,2021-04-21,0,NEGATIVE,-0.945548892021179,0.102,0.774,0.124,0.7621,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,"['Programs', ' Infection', ' Prison Conditions']",68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,100.7
NewFolsom_20210421_7_30_FULL,2021-04-21,0,NEGATIVE,-0.999966025352478,0.045,0.883,0.072,0.9935,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,[''],68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,100.7
NewFolsom_20210422_769_FULL_PrisonConditionsInfection,2021-04-22,0,NEGATIVE,-0.995904386043549,0.038,0.926,0.036,-0.5661,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,"['Prison Conditions', ' Infection']",68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,100.7
NewFolsom_20210423_771_FULL,2021-04-23,0,NEGATIVE,-0.998698234558106,0.162,0.707,0.131,-0.9948,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,[''],68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,100.7
NewFolsom_20210426_814_FULL_PrisonConditions,2021-04-26,0,NEGATIVE,-0.997684955596924,0.04,0.841,0.119,0.9916,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,['Prison Conditions'],69,2021-04-26,2021-05-02,1.0,0.0005431830526887560,0.0,0.0,100.7
NewFolsom_20210426_820_FULL,2021-04-26,0,NEGATIVE,-0.872922420501709,0.068,0.785,0.147,0.9939,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,[''],69,2021-04-26,2021-05-02,1.0,0.0005431830526887560,0.0,0.0,100.7
NewFolsom_20210426_821_FULL_FamilyInfection,2021-04-26,0,NEGATIVE,-0.999954581260681,0.084,0.875,0.041,-0.8718,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,"['Family', ' Infection']",69,2021-04-26,2021-05-02,1.0,0.0005431830526887560,0.0,0.0,100.7
NewFolsom_20210426_824_FULL_Infection_PrisonConditions,2021-04-26,0,NEGATIVE,-0.954292058944702,0.096,0.711,0.193,0.9962,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,"['Infection', ' Prison Conditions']",69,2021-04-26,2021-05-02,1.0,0.0005431830526887560,0.0,0.0,100.7
NewFolsom_20210429_986_FULL_PrisonConditions,2021-04-29,0,NEGATIVE,-0.982435584068299,0.06,0.853,0.087,0.4798,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,['Prison Conditions'],69,2021-04-26,2021-05-02,1.0,0.0005431830526887560,0.0,0.0,100.7
NewFolsom_20210430_1016_FULL_Infection,2021-04-30,0,NEGATIVE,-0.999944686889648,0.061,0.804,0.136,0.9579,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,['Infection'],69,2021-04-26,2021-05-02,1.0,0.0005431830526887560,0.0,0.0,100.7
NewFolsom_20210503_813_FULL,2021-05-03,0,NEGATIVE,-0.999946475028992,0.071,0.806,0.122,0.9984,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,[''],70,2021-05-03,2021-05-09,0.0,0.0,0.0,0.0,100.7
NewFolsom_20210513_7_16_FULL,2021-05-13,0,NEGATIVE,-0.999680042266846,0.105,0.774,0.121,0.9299,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,[''],71,2021-05-10,2021-05-16,1.0,0.0005431830526887560,0.0,0.0,100.7
NewFolsom_20210609_618_FULL,2021-06-09,0,NEGATIVE,-0.999584257602692,0.046,0.825,0.129,0.9992,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,[''],75,2021-06-07,2021-06-13,1.0,0.0005431830526887560,0.0,0.0,100.7
NewFolsom_20210610_605_FULL,2021-06-10,0,NEGATIVE,-0.999758660793304,0.05,0.807,0.143,0.9994,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,[''],75,2021-06-07,2021-06-13,1.0,0.0005431830526887560,0.0,0.0,100.7
NewFolsom_20211117_47746_FULL,2021-11-17,0,NEGATIVE,-0.999918699264526,0.089,0.833,0.078,-0.9622,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,[''],98,2021-11-15,2021-11-21,0.0,0.0,0.0,0.0,100.7
NewFolsom_20211123_82594_FULL,2021-11-23,0,NEGATIVE,-0.99411004781723,0.045,0.814,0.142,0.9997,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,[''],99,2021-11-22,2021-11-28,0.0,0.0,0.0,0.0,100.7
NewFolsom_20220112_29146_FULL,2022-01-12,0,NEGATIVE,-0.999970436096191,0.101,0.824,0.074,-0.9976,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,[''],106,2022-01-10,2022-01-16,23.0,0.012493210211841400,0.0,0.0,100.7
NewFolsom_20220208_95458_FULL,2022-02-08,0,NEGATIVE,-0.999675869941711,0.049,0.883,0.069,0.9905,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,[''],110,2022-02-07,2022-02-13,20.0,0.010863661053775100,0.0,0.0,100.7
NewFolsom_20220211_54709_FULL,2022-02-11,0,NEGATIVE,-0.999939441680908,0.067,0.849,0.084,0.9824,NewFolsom,California State Prison-Sacramento (SAC),Sacramento,1841.0,State,Prison,[''],110,2022-02-07,2022-02-13,20.0,0.010863661053775100,0.0,0.0,100.7
PelicanBay_20210420_918_Full,2021-04-20,1,POSITIVE,0.933651208877564,0.072,0.667,0.261,0.9985,PelicanBay,Pelican Bay State Prison (PBSP),Fresno,1576.0,State,Prison,[''],68,2021-04-19,2021-04-25,1.0,0.0006345177664974620,0.0,0.0,66.2
PelicanBay_20210420_917_FULL_PrisonConditions,2021-04-20,0,NEGATIVE,-0.999990224838257,0.042,0.809,0.149,0.9845,PelicanBay,Pelican Bay State Prison (PBSP),Fresno,1576.0,State,Prison,['Prison Conditions'],68,2021-04-19,2021-04-25,1.0,0.0006345177664974620,0.0,0.0,66.2
PelicanBay_20210423_866_FULL,2021-04-23,0,NEGATIVE,-0.996779263019562,0.124,0.737,0.139,0.8538,PelicanBay,Pelican Bay State Prison (PBSP),Fresno,1576.0,State,Prison,[''],68,2021-04-19,2021-04-25,1.0,0.0006345177664974620,0.0,0.0,66.2
PelicanBay_20210426_903_FULL,2021-04-26,0,NEGATIVE,-0.999768435955048,0.089,0.734,0.177,0.9993,PelicanBay,Pelican Bay State Prison (PBSP),Fresno,1576.0,State,Prison,[''],69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,66.2
PelicanBay_20210520_6_09_FULL,2021-05-20,0,NEGATIVE,-0.951588213443756,0.041,0.785,0.175,0.9986,PelicanBay,Pelican Bay State Prison (PBSP),Fresno,1576.0,State,Prison,[''],72,2021-05-17,2021-05-23,0.0,0.0,0.0,0.0,66.2
PelicanBay_20210907_20161_FULL,2021-09-07,0,NEGATIVE,-0.999766886234283,0.049,0.756,0.196,0.9991,PelicanBay,Pelican Bay State Prison (PBSP),Fresno,1576.0,State,Prison,[''],88,2021-09-06,2021-09-12,3.0,0.0019035532994923900,0.0,0.0,66.2
PelicanBay_20210920_34490_FULL,2021-09-20,0,NEGATIVE,-0.999909162521362,0.054,0.782,0.164,0.9995,PelicanBay,Pelican Bay State Prison (PBSP),Fresno,1576.0,State,Prison,[''],90,2021-09-20,2021-09-26,1.0,0.0006345177664974620,0.0,0.0,66.2
PelicanBay_20211005_33525_FULL,2021-10-05,0,NEGATIVE,-0.999215960502624,0.04,0.823,0.137,0.9982,PelicanBay,Pelican Bay State Prison (PBSP),Fresno,1576.0,State,Prison,[''],92,2021-10-04,2021-10-10,0.0,0.0,0.0,0.0,66.2
Susanville_20210423_863_FULL,2021-04-23,0,NEGATIVE,-0.949011087417602,0.063,0.767,0.17,0.9997,Susanville,California Correctional Center (CCC),Lassen,2308.0,State,Prison,[''],68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,59.4
Susanville_20210423_800_Full,2021-04-23,1,POSITIVE,0.579228818416596,0.103,0.731,0.165,0.9975,Susanville,California Correctional Center (CCC),Lassen,2308.0,State,Prison,[''],68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,59.4
Susanville_20210426_878_FULL,2021-04-26,0,NEGATIVE,-0.999958634376526,0.109,0.767,0.124,0.9136,Susanville,California Correctional Center (CCC),Lassen,2308.0,State,Prison,[''],69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,59.4
Susanville_20210426_890_FULL_PrisonConditionsInfection,2021-04-26,0,NEGATIVE,-0.999982476234436,0.095,0.868,0.037,-0.9785,Susanville,California Correctional Center (CCC),Lassen,2308.0,State,Prison,"['Prison Conditions', ' Infection']",69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,59.4
Susanville_20210426_877_FULL,2021-04-26,0,NEGATIVE,-0.997560858726502,0.133,0.77,0.097,-0.9649,Susanville,California Correctional Center (CCC),Lassen,2308.0,State,Prison,[''],69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,59.4
Susanville_20210427_784_FULL,2021-04-27,0,NEGATIVE,-0.999146461486816,0.142,0.77,0.089,-0.9981,Susanville,California Correctional Center (CCC),Lassen,2308.0,State,Prison,[''],69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,59.4
Susanville_20210427_782_FULL,2021-04-27,0,NEGATIVE,-0.999959349632263,0.1,0.754,0.145,0.9954,Susanville,California Correctional Center (CCC),Lassen,2308.0,State,Prison,[''],69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,59.4
CaliforniaCity_20210426_816_Full_ProgramsFamily,2021-04-26,1,POSITIVE,0.997773945331574,0.018,0.778,0.203,0.9971,CaliforniaCity,California City Correctional Facility (CAC),Kern,927251.0,State,Prison,"['Programs', ' Family']",69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,
CaliforniaCity_20210604_821_FULL_Programs_Infection,2021-06-04,0,NEGATIVE,-0.999930143356323,0.073,0.801,0.126,0.9571,CaliforniaCity,California City Correctional Facility (CAC),Kern,927251.0,State,Prison,"['Programs', ' Infection']",74,2021-05-31,2021-06-06,0.0,0.0,0.0,0.0,
CaliforniaCity_20210609_844_FULL,2021-06-09,1,POSITIVE,0.99433571100235,0.044,0.747,0.209,0.9999,CaliforniaCity,California City Correctional Facility (CAC),Kern,927251.0,State,Prison,[''],75,2021-06-07,2021-06-13,0.0,0.0,0.0,0.0,
CaliforniaCity_20210617_714_FULL,2021-06-17,0,NEGATIVE,-0.999673366546631,0.06,0.778,0.162,0.9996,CaliforniaCity,California City Correctional Facility (CAC),Kern,927251.0,State,Prison,[''],76,2021-06-14,2021-06-20,1.0,1.07845664226838E-06,0.0,0.0,
CaliforniaCity_20210617_624_FULL,2021-06-17,0,NEGATIVE,-0.999862670898438,0.029,0.89,0.082,0.9985,CaliforniaCity,California City Correctional Facility (CAC),Kern,927251.0,State,Prison,[''],76,2021-06-14,2021-06-20,1.0,1.07845664226838E-06,0.0,0.0,
Alameda_SantaRita_20210505_708_FULL,2021-05-05,0,NEGATIVE,-0.999909400939941,0.054,0.826,0.12,0.9988,Alameda_SantaRita,,Alameda,1685886.0,County,Jail,[''],70,2021-05-03,2021-05-09,486.0,0.0002882757197105850,5.0,2.96579958549985E-06,
Alameda_SantaRita_20211104_17377_FULL,2021-11-04,0,NEGATIVE,-0.999842524528503,0.052,0.792,0.156,0.9992,Alameda_SantaRita,,Alameda,1685886.0,County,Jail,[''],96,2021-11-01,2021-11-07,831.0,0.0004929158911100750,9.0,5.33843925389973E-06,
Alameda_SantaRita_20211112_94071_FULL,2021-11-12,0,NEGATIVE,-0.999825775623322,0.065,0.819,0.116,0.992,Alameda_SantaRita,,Alameda,1685886.0,County,Jail,[''],97,2021-11-08,2021-11-14,820.0,0.0004863911320219750,5.0,2.96579958549985E-06,
Alameda_SantaRita_20211117_77131_FULL,2021-11-17,0,NEGATIVE,-0.999960064888,0.106,0.769,0.125,0.986,Alameda_SantaRita,,Alameda,1685886.0,County,Jail,[''],98,2021-11-15,2021-11-21,855.0,0.0005071517291204740,6.0,3.55895950259982E-06,
Alameda_SantaRita_20211208_13170_FULL,2021-12-08,0,NEGATIVE,-0.999823272228241,0.041,0.794,0.165,0.9847,Alameda_SantaRita,,Alameda,1685886.0,County,Jail,[''],101,2021-12-06,2021-12-12,1085.0,0.0006435785100534680,7.0,4.15211941969979E-06,
Alameda_SantaRita_20211208_79927_FULL,2021-12-08,0,NEGATIVE,-0.804768145084381,0.026,0.838,0.136,0.9982,Alameda_SantaRita,,Alameda,1685886.0,County,Jail,[''],101,2021-12-06,2021-12-12,1085.0,0.0006435785100534680,7.0,4.15211941969979E-06,
Alameda_SantaRita_20220113_78977_FULL,2022-01-13,0,NEGATIVE,-0.99998939037323,0.074,0.799,0.127,0.9987,Alameda_SantaRita,,Alameda,1685886.0,County,Jail,[''],106,2022-01-10,2022-01-16,26169.0,0.015522401870589100,29.0,1.72016375958991E-05,
Alameda_SantaRita_20220225_68847_FULL,2022-02-25,0,NEGATIVE,-0.999964952468872,0.038,0.823,0.139,0.9988,Alameda_SantaRita,,Alameda,1685886.0,County,Jail,[''],112,2022-02-21,2022-02-27,1431.0,0.0008488118413700570,14.0,8.30423883939958E-06,
Alameda_SantaRita_20220225_43871_FULL,2022-02-25,0,NEGATIVE,-0.99691379070282,0.07,0.853,0.077,0.6405,Alameda_SantaRita,,Alameda,1685886.0,County,Jail,[''],112,2022-02-21,2022-02-27,1431.0,0.0008488118413700570,14.0,8.30423883939958E-06,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
Riverside_Smith_20210601_7_43_FULL,2021-06-01,0,NEGATIVE,-0.999995470046997,0.082,0.8,0.117,0.9965,Riverside_Smith,,Riverside,2468145.0,County,Jail,[''],74,2021-05-31,2021-06-06,305.0,0.00012357458739255600,1.0,4.05162581614938E-07,
